1005,53,63.2,7,9999,9999,9999,9999,9999,9999,9999,0,0,0,0,0,1,0,0.25
1005,53,46.8,9.2,-25,19,27,32,9999,9999,9999,0,0,0,0,0,1,0,0.25
1005,53,65.4,7.4,-4,28,-20,13,9999,9999,9999,0,0,0,0,0,1,0,0.25
1005,53,56,18.4,-20,28,21,36,9999,9999,9999,0,0,0,0,0,1,0,0.25
1005,53,68.6,20.2,9999,9999,9999,9999,9999,9999,9999,0,0,0,0,0,1,0,0.25
1005,53,21.4,24.2,23,20,-25,23,9999,9999,9999,0,0,0,0,0,1,0,0.25
1005,53,25.4,17.2,9999,9999,9999,9999,9999,9999,9999,0,0,0,0,0,1,0,0.25
1005,53,30.8,16.8,9999,9999,9999,9999,9999,9999,9999,0,0,0,0,0,1,0,0.25
1005,53,51,15.2,-2,37,0,35,9999,9999,9999,0,0,0,0,0,1,0,0.25
1005,53,49.8,6.2,0,30,2,44,9999,9999,9999,0,0,0,0,0,1,0,0.25
1005,53,31.2,8.4,-3,21,1,25,9999,9999,9999,0,0,0,0,0,1,0,0.25
1005,53,37.4,7.8,-11,33,6,23,9999,9999,9999,0,0,0,0,0,1,0,0.25
1005,53,34.6,0,-12,19,8,14,9999,9999,9999,0,0,0,0,0,1,0,0.25
1005,53,22.8,3,0,24,1,28,9999,9999,9999,0,0,0,0,0,1,0,0.25
1005,53,49.2,4.2,21,26,12,29,9999,9999,9999,0,0,0,0,0,1,0,0.25
1005,53,59.2,0,-1,17,4,18,9999,9999,9999,0,0,0,0,0,1,0,0.25
1005,53,35.8,0.2,13,31,0,29,9999,9999,9999,0,0,0,0,0,1,0,0.25
1005,53,40.6,0.2,0,28,2,29,9999,9999,9999,0,0,0,0,0,1,0,0.25
1005,53,40,1.6,1,24,0,29,9999,9999,9999,0,0,0,0,0,1,0,0.25
1005,53,21.6,2.4,30,27,-19,18,9999,9999,9999,0,0,0,0,0,1,0,0.25
1005,53,55.6,0,-1,27,2,30,9999,9999,9999,0,0,0,0,0,1,0,0.25
